aggregated_bs_id,type,n_base_stations,lng,lat
1915,UMTS,1,9.264482,45.420862
1916,UMTS,1,9.2690277099609,45.420913696289
1917,AGGREGATED,3,9.270858764648466,45.420913696289
1918,AGGREGATED,10,9.27485197480468,45.4209791392578
1919,AGGREGATED,7,9.2758941650391,45.420913696289
1920,AGGREGATED,4,9.2804735822754,45.42101342407225
1921,AGGREGATED,8,9.28278926257325,45.42071631018063
1922,UMTS,1,9.286022,45.422287
1923,UMTS,1,9.290542,45.421143
1924,UMTS,1,9.294105,45.42205
1925,UMTS,1,9.3061065673828,45.422286987305
1926,AGGREGATED,3,9.310569910481766,45.420493898763
1927,AGGREGATED,3,9.012451193359398,45.42228699153666
1928,UMTS,1,9.030991,45.427475
1929,UMTS,1,9.034195,45.427094
1930,AGGREGATED,2,9.040896,45.422539
1931,UMTS,1,9.045456,45.424759
1932,UMTS,1,9.050771,45.421844
1933,UMTS,1,9.052505,45.423889
1934,UMTS,1,9.053853,45.424133
1935,UMTS,1,9.059916,45.422739
1936,AGGREGATED,6,9.061282333333333,45.42301683333334
1937,AGGREGATED,8,9.0641843371582,45.42310015820311
1938,AGGREGATED,3,9.066304,45.423942333333336
1939,UMTS,1,9.0699005126953,45.422286987305
1940,UMTS,1,9.073659,45.423516
1941,AGGREGATED,2,9.0767415,45.423762
1942,AGGREGATED,30,9.079398300520838,45.42305620039065
1943,AGGREGATED,2,9.0807465,45.4229995
1944,LTE,1,9.0850067138672,45.42366027832
1945,UMTS,1,9.0877532958984,45.425033569336
1946,AGGREGATED,4,9.090990292236324,45.42281199682625
1947,UMTS,1,9.0932464599609,45.42366027832
1948,UMTS,1,9.09691,45.424577
1949,UMTS,1,9.098741,45.421602
1950,UMTS,1,9.103056,45.422483
1951,AGGREGATED,3,9.106222,45.42360299999999
1952,AGGREGATED,5,9.10881338085936,45.422980511328
1953,AGGREGATED,7,9.112177876674114,45.42304121875001
1954,AGGREGATED,8,9.114667875,45.423517875
1955,AGGREGATED,8,9.118586208251951,45.42275953002938
1956,AGGREGATED,4,9.1212265,45.42255
1957,AGGREGATED,3,9.123381908203134,45.42288799153667
1958,AGGREGATED,7,9.126647168526786,45.42309550809142
1959,UMTS,1,9.156201,45.424528
1960,AGGREGATED,8,9.157925443847647,45.4224519936525
1961,AGGREGATED,10,9.159954472558589,45.4233728100585
1962,AGGREGATED,5,9.16269260429688,45.423344653125
1963,AGGREGATED,2,9.16643158740235,45.4230879936525
1964,AGGREGATED,3,9.168706333333333,45.423221000000005
1965,UMTS,1,9.1715240478516,45.42366027832
1966,AGGREGATED,3,9.175297333333331,45.42347933333334
1967,AGGREGATED,9,9.1769974746094,45.42301050065112
1968,UMTS,1,9.1797637939453,45.422286987305
1969,LTE,1,9.188966,45.422173
1970,AGGREGATED,3,9.1928891376953,45.42241632910166
1971,AGGREGATED,5,9.1965310298828,45.42334636699199
1972,AGGREGATED,7,9.199830929268986,45.42263746107715
1973,AGGREGATED,13,9.202393009540252,45.42268445665578
1974,AGGREGATED,6,9.204711860188832,45.42297358642583
1975,UMTS,1,9.2127227783203,45.425033569336
1976,UMTS,1,9.21831,45.422531
1977,UMTS,1,9.2195892333984,45.422286987305
1978,AGGREGATED,2,9.2287064897461,45.42321013916
1979,UMTS,1,9.231164,45.422483
1980,LTE,1,9.236342,45.423374
1981,UMTS,1,9.2388153076172,45.42366027832
1982,AGGREGATED,2,9.2412182993164,45.4229734936525
1983,AGGREGATED,11,9.24557568874289,45.42253544762092
1984,AGGREGATED,14,9.24739470361328,45.42288915911001
1985,AGGREGATED,10,9.25051366875,45.42303137968751
1986,AGGREGATED,4,9.25323486328125,45.4229736328125
1987,AGGREGATED,13,9.256066036283055,45.42317469809193
1988,AGGREGATED,7,9.258564592215384,45.423113649135
1989,AGGREGATED,5,9.26234776015624,45.422911453125
1990,AGGREGATED,8,9.265180079834,45.422823530029376
1991,UMTS,1,9.2676544189453,45.42366027832
1992,AGGREGATED,5,9.2713965169922,45.422695250586
1993,AGGREGATED,7,9.273952130580344,45.42341501618285
1994,AGGREGATED,17,9.276650934800116,45.42324726200587
1995,AGGREGATED,7,9.28030901632253,45.42247956598785
1996,AGGREGATED,15,9.283335598242186,45.42288236790366
1997,AGGREGATED,11,9.2864314256037,45.42304125656954
1998,AGGREGATED,5,9.28949380195312,45.423647622656
1999,AGGREGATED,10,9.292076067578128,45.42366022265598
2000,AGGREGATED,11,9.295440547052545,45.42301955344454
2001,UMTS,1,9.298382,45.42366
2002,UMTS,1,9.3019866943359,45.42366027832
2003,UMTS,1,9.304537,45.424641
2004,AGGREGATED,6,9.30793766927085,45.42297354003917
2005,UMTS,1,9.3102264404297,45.42366027832
2006,UMTS,1,9.014969,45.428238
2007,UMTS,1,9.04165,45.425819
2008,UMTS,1,9.050331,45.426407
2009,UMTS,1,9.052506,45.425491
2010,AGGREGATED,10,9.058914166113269,45.42592618701201
2011,AGGREGATED,3,9.060948491861966,45.42561852311201
2012,UMTS,1,9.063901,45.426205
2013,AGGREGATED,7,9.067320196289073,45.42518252971542
2014,AGGREGATED,7,9.07083232003346,45.42576932700915
2015,AGGREGATED,2,9.0733911928711,45.425720284668
2016,AGGREGATED,6,9.0765685,45.42566633333333
2017,AGGREGATED,20,9.078503827636728,45.42572839355481
2018,AGGREGATED,5,9.081653,45.42572919999999
2019,UMTS,1,9.082236,45.425957
2020,AGGREGATED,2,9.0877532958984,45.425720214844006
2021,AGGREGATED,3,9.091529625976568,45.425949286784
2022,AGGREGATED,2,9.0941653754883,45.425706284668
2023,UMTS,1,9.101303,45.426836
2024,UMTS,1,9.103203,45.42675
2025,AGGREGATED,2,9.1054845,45.4249465
2026,AGGREGATED,2,9.1097259521484,45.426406860352
2027,AGGREGATED,15,9.111648533333334,45.425144
2028,AGGREGATED,7,9.114170546456473,45.42518550990514
2029,LTE,1,9.119445,45.4244
2030,AGGREGATED,3,9.122085714192734,45.42480471289067
2031,AGGREGATED,7,9.1247939031808,45.42613573577029
2032,AGGREGATED,3,9.127121059895831,45.42572024023466
2033,LTE,1,9.1275787353516,45.426406860352
2034,LTE,1,9.1330718994141,45.427780151367
2035,UMTS,1,9.1509246826172,45.427780151367
2036,UMTS,1,9.1536712646484,45.426406860352
2037,UMTS,1,9.155319,45.426132
2038,AGGREGATED,7,9.156364263811383,45.42531693847657
2039,AGGREGATED,6,9.1605170732422,45.42481652311201
2040,AGGREGATED,3,9.162340333333336,45.42481033333333
2041,AGGREGATED,3,9.166394333333336,45.425721333333335
2042,AGGREGATED,2,9.16980737841795,45.424690284668
2043,AGGREGATED,5,9.1715712,45.42582
2044,UMTS,1,9.175186,45.424576
2045,AGGREGATED,3,9.177571904947934,45.424797046224
2046,UMTS,1,9.1783905029297,45.425033569336
2047,LTE,1,9.184983,45.42476
2048,LTE,1,9.185883,45.425288
2049,AGGREGATED,2,9.1907501220703,45.427780151367
2049,UMTS,1,9.1907501220703,45.427780151367
2050,AGGREGATED,2,9.1939275,45.4257015
2051,UMTS,1,9.1962432861328,45.426406860352
2052,AGGREGATED,2,9.19898993408205,45.424964784668
2053,AGGREGATED,7,9.202974746233243,45.42523281542971
2054,AGGREGATED,5,9.20522801289064,45.4254930277344
2055,UMTS,1,9.206955,45.425995
2056,AGGREGATED,2,9.21199038916015,45.424850284668
2057,UMTS,1,9.221237,45.426682
2058,UMTS,1,9.221478,45.42675
2059,LTE,1,9.226206,45.425908
2060,LTE,1,9.228245,45.425367
2061,UMTS,1,9.2305755615234,45.426406860352
2062,AGGREGATED,2,9.235473,45.425253
2063,LTE,1,9.2388153076172,45.425033569336
2064,UMTS,1,9.24021,45.424487
2065,AGGREGATED,11,9.244826111949571,45.42486553151636
2066,AGGREGATED,10,9.2473212796875,45.42498862773441
2067,AGGREGATED,5,9.2499444,45.425022600000005
2068,AGGREGATED,12,9.25342975,45.42501550000001
2069,UMTS,1,9.257126,45.425034
2070,AGGREGATED,13,9.2598154266827,45.42504196574524
2071,AGGREGATED,2,9.2619325,45.4250335
2072,AGGREGATED,7,9.265463132812515,45.425179468192006
2073,UMTS,1,9.268959,45.426132
2074,AGGREGATED,3,9.271228333333331,45.425666
2075,AGGREGATED,9,9.2745059440104,45.425154364149336
2076,AGGREGATED,4,9.277273978027347,45.425368034668
2077,AGGREGATED,5,9.2805276,45.42537540000001
2078,LTE,1,9.282761,45.425491
2079,AGGREGATED,3,9.286005734049466,45.424779523112
2080,AGGREGATED,2,9.28908753759765,45.425205284668
2081,UMTS,1,9.293747,45.424347
2082,AGGREGATED,11,9.29574973277698,45.42491383078836
2083,AGGREGATED,15,9.298753495247407,45.424974341601605
2084,AGGREGATED,8,9.301212526245113,45.425167338501005
2085,AGGREGATED,2,9.304635,45.425295000000006
2086,AGGREGATED,2,9.30816650390625,45.425033569336
2087,UMTS,1,9.3102264404297,45.425033569336
2088,UMTS,1,9.024728,45.431301
2089,LTE,1,9.0424346923828,45.427780151367
2089,UMTS,1,9.0424346923828,45.427780151367
2090,AGGREGATED,8,9.04276130773925,45.42778659460438
2091,AGGREGATED,3,9.046783376953131,45.42755143424466
2092,UMTS,1,9.047241,45.427094
2093,LTE,1,9.051579,45.426609
2094,UMTS,1,9.0561676025391,45.427780151367
2095,AGGREGATED,3,9.058227666666667,45.427437
2096,UMTS,1,9.058914,45.427094
2097,LTE,1,9.065281,45.42753
2098,AGGREGATED,2,9.06715393066405,45.427780151367
2099,LTE,1,9.0685272216797,45.427780151367
2100,AGGREGATED,14,9.073067435337611,45.42784065366908
2101,AGGREGATED,17,9.076534605238963,45.427663859145184
2102,AGGREGATED,6,9.0781162529297,45.42778121712234
2103,UMTS,1,9.082015,45.428069
2104,LTE,1,9.0846,45.428106
2105,LTE,1,9.0877532958984,45.426406860352
2106,AGGREGATED,2,9.0923765,45.4273225
2107,AGGREGATED,4,9.0946613754883,45.4275628256835
2108,AGGREGATED,2,9.0977095,45.428009
2109,AGGREGATED,7,9.100207362723214,45.427809471819145
2110,AGGREGATED,12,9.103267315673826,45.42758317928059
2111,AGGREGATED,4,9.1058605197754,45.42722803784175
2112,AGGREGATED,2,9.108307,45.4269965
2113,AGGREGATED,21,9.112400417968752,45.428066728701616
2114,AGGREGATED,3,9.115965333333332,45.42728999999999
2115,LTE,1,9.118995,45.42675
2116,UMTS,1,9.122651,45.427699
2117,AGGREGATED,7,9.124098716517857,45.42728904324771
2118,UMTS,1,9.1262054443359,45.427780151367
2119,UMTS,1,9.131699,45.42778
2120,AGGREGATED,2,9.13238544970705,45.4277800756835
2121,UMTS,1,9.142341,45.428125
2122,UMTS,1,9.14429,45.429383
2123,UMTS,1,9.150238,45.42881
2124,AGGREGATED,3,9.152063227539069,45.42773871712234
2125,AGGREGATED,6,9.154308470052085,45.42704666861983
2126,UMTS,1,9.156638,45.426901
2127,AGGREGATED,2,9.1609193598633,45.42785657568351
2128,AGGREGATED,15,9.162791268098962,45.42748435351562
2129,UMTS,1,9.166031,45.426235
2130,AGGREGATED,6,9.169934045084618,45.42707064534517
2131,AGGREGATED,7,9.172390619838172,45.427128837193145
2132,AGGREGATED,8,9.1747060649414,45.42724587792976
2133,AGGREGATED,26,9.177438416917084,45.42731756400243
2134,UMTS,1,9.17899,45.42837
2135,AGGREGATED,2,9.1855045,45.4274535
2136,UMTS,1,9.185523,45.428042
2137,LTE,1,9.1948699951172,45.427780151367
2138,AGGREGATED,14,9.19663571540177,45.42719166866637
2139,AGGREGATED,2,9.19859743408205,45.4279765756835
2140,AGGREGATED,15,9.202951978255202,45.4274158682292
2141,AGGREGATED,7,9.204810023018998,45.42695051325358
2142,AGGREGATED,3,9.208717635091132,45.427532717122325
2143,AGGREGATED,3,9.2107531308594,45.427183670572994
2144,UMTS,1,9.212307,45.427364
2145,UMTS,1,9.2154693603516,45.429153442383
2146,AGGREGATED,2,9.2213575,45.426716
2147,AGGREGATED,2,9.226206,45.4270765
2148,AGGREGATED,3,9.229245277343734,45.42718333723966
2149,LTE,1,9.235104,45.425472
2150,LTE,1,9.2401885986328,45.427780151367
2151,AGGREGATED,5,9.24174427558592,45.4274632326172
2152,AGGREGATED,23,9.24490442641814,45.42688533716901
2153,AGGREGATED,15,9.247165544075512,45.42698585813808
2154,AGGREGATED,12,9.250343790771485,45.42708457267258
2155,AGGREGATED,5,9.253828803515638,45.4266483441408
2156,AGGREGATED,3,9.256805363606768,45.42755405045566
2157,AGGREGATED,9,9.259033200086812,45.42697908398456
2158,UMTS,1,9.2621612548828,45.427780151367
2159,AGGREGATED,4,9.26576599121095,45.42700775292976
2160,AGGREGATED,5,9.26847839355466,45.426956176758
2161,AGGREGATED,25,9.271078806953136,45.427257465625
2162,AGGREGATED,11,9.273248086825271,45.42670380752874
2163,AGGREGATED,5,9.27766414941406,45.426770172070405
2164,AGGREGATED,5,9.28102986582032,45.4275687720704
2165,UMTS,1,9.2841339111328,45.426406860352
2166,AGGREGATED,2,9.2855071010742,45.4277820756835
2167,AGGREGATED,5,9.28880310058594,45.427505493164006
2168,UMTS,1,9.2923736572266,45.427780151367
2169,AGGREGATED,4,9.2956786923828,45.4271833256835
2170,AGGREGATED,2,9.2986175,45.4263405
2171,UMTS,1,9.3019866943359,45.426406860352
2172,AGGREGATED,5,9.30445861816408,45.42668151855501
2173,AGGREGATED,9,9.307473667643224,45.4266269237199
2174,AGGREGATED,10,9.31042072021485,45.42735977568351
2175,UMTS,1,9.019775,45.4319
2176,LTE,1,9.031283,45.428769
2177,LTE,1,9.043612,45.428565
2178,AGGREGATED,2,9.04962807373045,45.430461366699
2179,UMTS,1,9.049955,45.430396
2180,AGGREGATED,4,9.055333806396474,45.42979115454099
2181,UMTS,1,9.057083,45.429153
2182,UMTS,1,9.060974,45.431213
2183,UMTS,1,9.0630340576172,45.430526733398
2184,UMTS,1,9.0671539306641,45.429153442383
2185,AGGREGATED,2,9.07031225634765,45.429702866699
2186,AGGREGATED,2,9.0733560473633,45.430470366699
2187,AGGREGATED,24,9.075992177286778,45.42971203560384
2188,AGGREGATED,3,9.078915516601567,45.43006957779934
2189,AGGREGATED,4,9.08205675,45.429831750000005
2190,AGGREGATED,5,9.08473205566408,45.43025207519499
2191,UMTS,1,9.0877532958984,45.430526733398
2192,AGGREGATED,2,9.0904998779297,45.4298400878905
2193,UMTS,1,9.0932464599609,45.430526733398
2194,UMTS,1,9.0987396240234,45.430526733398
2195,AGGREGATED,3,9.100302208007802,45.42938891113266
2196,AGGREGATED,12,9.102877981852208,45.42940227726242
2197,AGGREGATED,4,9.1055305593262,45.42990047729475
2198,AGGREGATED,3,9.109210871093737,45.43006905859367
2199,AGGREGATED,2,9.11305376708985,45.429576221191496
2200,AGGREGATED,3,9.11498,45.429664
2201,AGGREGATED,8,9.11854475,45.429512375
2202,UMTS,1,9.119486,45.429976
2203,AGGREGATED,2,9.124419,45.4297085
2204,AGGREGATED,8,9.126289744628888,45.42988944091787
2205,UMTS,1,9.1275787353516,45.429153442383
2206,UMTS,1,9.132889,45.431259
2207,UMTS,1,9.137878,45.431214
2208,UMTS,1,9.138615,45.430925
2209,UMTS,1,9.14131,45.42984
2210,AGGREGATED,2,9.1495513916016,45.430526733398
2211,AGGREGATED,9,9.1506015608724,45.42989391113266
2212,AGGREGATED,3,9.154311176432266,45.43007405859367
2213,AGGREGATED,2,9.1565995,45.4289915
2214,AGGREGATED,4,9.15934921435545,45.42948754394524
2215,AGGREGATED,23,9.163715706564188,45.42960659948192
2216,AGGREGATED,12,9.165936339192736,45.43033832226533
2217,AGGREGATED,4,9.16914973291015,45.429983116699
2218,AGGREGATED,12,9.1720438466797,45.42967054394524
2219,AGGREGATED,5,9.17558778417968,45.4295137466796
2220,AGGREGATED,25,9.177972562851568,45.42968364582029
2221,AGGREGATED,6,9.180731126302083,45.42994494042949
2222,AGGREGATED,3,9.184799194335932,45.430526733398
2223,UMTS,1,9.188365,45.430238
2224,UMTS,1,9.189377,45.430527
2225,AGGREGATED,2,9.194306,45.429644
2226,AGGREGATED,13,9.1955100304988,45.42953247551084
2227,AGGREGATED,2,9.198761,45.4298655
2228,AGGREGATED,19,9.20233576834908,45.42953844721416
2229,AGGREGATED,11,9.204705589488656,45.42976252894163
2230,AGGREGATED,5,9.20845192285156,45.4294125466796
2231,AGGREGATED,2,9.2120361328125,45.430526733398
2232,UMTS,1,9.218314,45.43038
2233,LTE,1,9.223745,45.429167
2234,AGGREGATED,2,9.2259408442383,45.4289817211915
2235,AGGREGATED,3,9.2287933264974,45.42939881412767
2236,LTE,1,9.229692,45.429546
2237,LTE,1,9.23363,45.430943
2238,AGGREGATED,2,9.238094,45.429733
2239,AGGREGATED,7,9.241897127092628,45.42950077748328
2240,AGGREGATED,15,9.243884283203132,45.429049643619855
2241,AGGREGATED,8,9.247756060791025,45.42909620678724
2242,AGGREGATED,16,9.24993984765625,45.42940405529787
2243,AGGREGATED,5,9.2534024,45.4288638
2244,AGGREGATED,12,9.256152262044266,45.42905271158866
2245,AGGREGATED,9,9.259418929361978,45.42939257910166
2246,AGGREGATED,3,9.262637418294268,45.42957681412767
2247,UMTS,1,9.265518,45.428543
2248,AGGREGATED,2,9.2683410644531,45.429153442383
2249,AGGREGATED,6,9.270924382161466,45.42934498079433
2250,LTE,1,9.2745208740234,45.429153442383
2251,AGGREGATED,4,9.2774375,45.42916925
2252,UMTS,1,9.280563,45.428055
2253,UMTS,1,9.281387,45.42778
2254,UMTS,1,9.287938,45.429452
2255,AGGREGATED,11,9.288925279563207,45.429387494762096
2256,LTE,1,9.29306,45.429091
2257,UMTS,1,9.294433,45.42984
2258,UMTS,1,9.298553,45.42984
2259,UMTS,1,9.3006134033203,45.429153442383
2260,UMTS,1,9.304733,45.428467
2261,AGGREGATED,2,9.3063297836914,45.428878721191495
2262,AGGREGATED,7,9.310453578962056,45.42931225279029
2263,UMTS,1,9.040226,45.432864
2264,LTE,1,9.046012,45.434143
2265,UMTS,1,9.0493011474609,45.430526733398
2266,LTE,1,9.051763,45.43133
2267,LTE,1,9.0561676025391,45.431900024414
2268,UMTS,1,9.0699005126953,45.430526733398
2269,UMTS,1,9.071516,45.4319
2270,AGGREGATED,3,9.0742077952474,45.43176534147133
2271,AGGREGATED,13,9.075751952599155,45.43175147092847
2272,AGGREGATED,8,9.079142568725588,45.43181337805174
2273,AGGREGATED,4,9.081875532958977,45.431480756103504
2274,AGGREGATED,11,9.0853836381392,45.431728372514186
2275,AGGREGATED,10,9.0875076,45.43191209999999
2276,AGGREGATED,3,9.090983,45.432041
2277,UMTS,1,9.094208,45.432724
2278,AGGREGATED,2,9.096165,45.4319
2279,AGGREGATED,4,9.09920925,45.4319945
2280,AGGREGATED,2,9.1035685,45.431362500000006
2281,AGGREGATED,10,9.1067260850586,45.43173371220699
2282,AGGREGATED,5,9.109085180859362,45.43177180976561
2283,LTE,1,9.11306,45.43169
2284,AGGREGATED,3,9.115704038736968,45.43163834147133
2285,AGGREGATED,4,9.11834725,45.431925750000005
2286,AGGREGATED,6,9.121143546712236,45.43204383740234
2287,UMTS,1,9.125409,45.43212
2288,AGGREGATED,2,9.126185,45.431347
2289,AGGREGATED,2,9.1382465,45.4310695
2290,UMTS,1,9.1440582275391,45.43327331543
2291,UMTS,1,9.1454315185547,45.43327331543
2292,AGGREGATED,3,9.148693666666668,45.431534
2293,AGGREGATED,6,9.151958109375,45.431494008138
2294,AGGREGATED,8,9.1538291911621,45.4318117561035
2295,AGGREGATED,4,9.156580961669924,45.43190000610349
2296,AGGREGATED,4,9.16075492993165,45.431678006103496
2297,AGGREGATED,6,9.1636771315104,45.431644016276
2298,AGGREGATED,13,9.16660580513823,45.43180847280647
2299,AGGREGATED,7,9.169346857142855,45.432148
2300,AGGREGATED,3,9.1728515592448,45.432129016276
2301,AGGREGATED,9,9.175138847764757,45.43174478049045
2302,AGGREGATED,9,9.178052555555556,45.431725666666665
2303,AGGREGATED,21,9.181688266741064,45.43185868061752
2304,AGGREGATED,7,9.184608083286829,45.43213015332028
2305,AGGREGATED,3,9.186687416341131,45.431464008138
2306,LTE,1,9.191538,45.431389
2307,AGGREGATED,9,9.193367070855054,45.431961018988666
2308,UMTS,1,9.197526,45.43178
2309,AGGREGATED,4,9.19894725683595,45.431894512207
2310,AGGREGATED,9,9.201700694552944,45.43204101356333
2311,AGGREGATED,4,9.20490325805665,45.4319270061035
2312,UMTS,1,9.2072296142578,45.430526733398
2313,AGGREGATED,3,9.211347755208331,45.431099155598666
2314,UMTS,1,9.2140960693359,45.431900024414
2315,AGGREGATED,2,9.217733,45.431909000000005
2316,UMTS,1,9.217951,45.431314
2317,AGGREGATED,8,9.223886039916987,45.43172850915525
2318,AGGREGATED,4,9.225425720214826,45.43155670166
2319,UMTS,1,9.229478,45.431022
2320,AGGREGATED,2,9.2327895,45.431765
2321,AGGREGATED,2,9.23497021728515,45.432174512207
2322,AGGREGATED,21,9.238784514369428,45.431845284644666
2323,AGGREGATED,39,9.240917797350754,45.431055671699525
2324,AGGREGATED,10,9.2440035248047,45.4312112564452
2325,AGGREGATED,4,9.2481259223633,45.43108818945301
2326,AGGREGATED,28,9.2504242671596,45.43079052797128
2327,AGGREGATED,13,9.252793106144823,45.43193547092846
2328,AGGREGATED,4,9.255910949951176,45.4316640061035
2329,AGGREGATED,3,9.259933987955732,45.43170267480466
2330,AGGREGATED,10,9.26300778212888,45.431998117089805
2331,AGGREGATED,11,9.265132541015657,45.431650332918906
2332,AGGREGATED,7,9.2676871563895,45.431409505719714
2333,AGGREGATED,2,9.2709161459961,45.430869866699
2334,UMTS,1,9.2731475830078,45.430526733398
2335,AGGREGATED,4,9.276709196533224,45.4311638728025
2336,UMTS,1,9.281763,45.431451
2337,UMTS,1,9.284134,45.4319
2338,AGGREGATED,2,9.286756,45.431588
2339,AGGREGATED,3,9.288919619791669,45.431775016276
2340,AGGREGATED,2,9.2916015,45.4317285
2341,AGGREGATED,2,9.2951202392578,45.431213378906
2342,UMTS,1,9.30027,45.432244
2343,UMTS,1,9.303131,45.431671
2344,UMTS,1,9.3074798583984,45.431900024414
2345,AGGREGATED,10,9.3107607515625,45.4315763564452
2346,UMTS,1,9.023209,45.434843
2347,UMTS,1,9.025039,45.435104
2348,UMTS,1,9.027328,45.436935
2349,AGGREGATED,2,9.0479278564453,45.434646606445
2350,UMTS,1,9.048946,45.435398
2351,LTE,1,9.0561676025391,45.43327331543
2352,UMTS,1,9.07013,45.436363
2353,UMTS,1,9.0726470947266,45.434646606445
2354,AGGREGATED,13,9.074030013897248,45.433748230994624
2355,AGGREGATED,7,9.075874953822543,45.43396390220428
2356,AGGREGATED,5,9.07875110996094,45.434066521289004
2357,AGGREGATED,2,9.0816945,45.433654
2358,UMTS,1,9.08432,45.435333
2359,AGGREGATED,5,9.0886889765625,45.43306492617201
2360,AGGREGATED,7,9.091567411132814,45.43384504506143
2361,AGGREGATED,7,9.093676315848214,45.434230744698574
2362,UMTS,1,9.0973663330078,45.434646606445
2363,UMTS,1,9.099426,45.432587
2364,AGGREGATED,3,9.103179998046867,45.43450940429667
2365,AGGREGATED,3,9.106521483072934,45.43382930729167
2366,AGGREGATED,13,9.10898376427283,45.43423872505999
2367,AGGREGATED,4,9.112753400634777,45.43386638208
2368,LTE,1,9.113596,45.432899
2369,AGGREGATED,4,9.11786175,45.43338675
2370,AGGREGATED,11,9.121233335138491,45.43406414408727
2371,AGGREGATED,9,9.124261208658856,45.43402350314667
2372,LTE,1,9.125175,45.433411
2373,UMTS,1,9.131306,45.43602
2374,LTE,1,9.1399383544922,45.434646606445
2375,LTE,1,9.141312,45.434647
2376,AGGREGATED,9,9.144851750759567,45.43405534233945
2377,AGGREGATED,2,9.1495513916016,45.4339599609375
2378,AGGREGATED,4,9.1515859868164,45.43402498046875
2379,AGGREGATED,2,9.1550245,45.434
2380,AGGREGATED,6,9.157295282226563,45.433616605143335
2381,AGGREGATED,15,9.15988368828126,45.43358791575533
2382,AGGREGATED,7,9.162791760463174,45.43396489104357
2383,AGGREGATED,9,9.166772326931437,45.433900248589445
2384,AGGREGATED,25,9.16920057960936,45.43422603320301
2385,AGGREGATED,6,9.1725778898112,45.4339844344075
2386,AGGREGATED,22,9.17514309654651,45.43429683154296
2387,AGGREGATED,11,9.178022065518476,45.43449976597999
2388,AGGREGATED,10,9.18248706318362,45.433923337207
2389,AGGREGATED,10,9.183948825000002,45.43373335527349
2390,AGGREGATED,6,9.186958749674467,45.43443170214832
2391,AGGREGATED,4,9.19023523828125,45.43395998046876
2392,AGGREGATED,8,9.192552632568349,45.43420038207999
2393,AGGREGATED,2,9.1962432861328,45.43327331543
2394,AGGREGATED,4,9.200055506835952,45.433595730468745
2395,AGGREGATED,17,9.201799775505506,45.43364069496796
2396,AGGREGATED,16,9.204718266113302,45.43408868615718
2397,AGGREGATED,2,9.2075355,45.4340765
2398,AGGREGATED,3,9.211621088541667,45.434682404296666
2399,UMTS,1,9.214554,45.434189
2400,UMTS,1,9.2182159423828,45.434646606445
2401,AGGREGATED,8,9.220380630004888,45.43445359265124
2402,AGGREGATED,13,9.223416342623192,45.43380025939
2403,AGGREGATED,7,9.226014751116072,45.43399939508929
2404,AGGREGATED,6,9.229379850423166,45.43379808805333
2405,AGGREGATED,7,9.233138673967645,45.434560290317854
2406,AGGREGATED,26,9.235718802433878,45.43407772423364
2407,AGGREGATED,60,9.238522927099618,45.43371010662438
2408,AGGREGATED,9,9.240683986979157,45.43376713151056
2409,AGGREGATED,2,9.24382223583985,45.4343798032225
2410,AGGREGATED,2,9.2469555,45.433853
2411,AGGREGATED,6,9.2503681422526,45.43414353548167
2412,AGGREGATED,23,9.25372162839674,45.43373477581521
2413,AGGREGATED,14,9.255807377859936,45.43422633865786
2414,AGGREGATED,8,9.258673018188464,45.43406256604
2415,AGGREGATED,19,9.262678077765202,45.433281215820536
2416,LTE,1,9.264359,45.432999
2417,AGGREGATED,2,9.26754020947265,45.433044657715
2418,UMTS,1,9.271088,45.435333
2419,UMTS,1,9.274521,45.433273
2420,UMTS,1,9.2845,45.432631
2421,AGGREGATED,2,9.2855072021484,45.43327331543
2422,AGGREGATED,4,9.28865171484375,45.433085907715
2423,AGGREGATED,2,9.2928265,45.4336335
2424,UMTS,1,9.296265,45.433731
2425,UMTS,1,9.299024,45.433413
2426,UMTS,1,9.303932,45.434303
2427,AGGREGATED,2,9.3074799291992,45.432930157715
2428,AGGREGATED,4,9.311281292968747,45.433446907715
2429,UMTS,1,9.01334,45.441613
2430,LTE,1,9.03668,45.438767
2431,UMTS,1,9.044838,45.436707
2432,AGGREGATED,3,9.046424666666669,45.43640166666668
2433,UMTS,1,9.051793,45.436645
2434,LTE,1,9.0547943115234,45.437393188477
2435,AGGREGATED,2,9.0602874755859,45.437393188477
2435,UMTS,1,9.0602874755859,45.437393188477
2436,AGGREGATED,11,9.074057007812511,45.435904743608006
2437,AGGREGATED,6,9.075916833333332,45.436359333333336
2438,UMTS,1,9.077584,45.435608
2439,AGGREGATED,2,9.0820545,45.4352455
2440,AGGREGATED,4,9.08394225,45.43548225
2441,AGGREGATED,2,9.0874,45.436125
2442,AGGREGATED,2,9.09108108447265,45.4362309487305
2443,AGGREGATED,4,9.0940676254883,45.4358599487305
2444,AGGREGATED,9,9.09645312044271,45.43584953276911
2445,AGGREGATED,6,9.099172437337232,45.43623648291017
2446,UMTS,1,9.1042327880859,45.436019897461
2447,AGGREGATED,10,9.10640534804688,45.4358887589844
2448,AGGREGATED,9,9.109235211588532,45.43574731054688
2449,AGGREGATED,6,9.112071707194016,45.43622481624351
2450,UMTS,1,9.1138458251953,45.436019897461
2451,AGGREGATED,6,9.117937283040368,45.43602214957684
2452,LTE,1,9.122543,45.435108
2453,AGGREGATED,7,9.123876960658484,45.43613325641742
