type,lng,lat,cellId,distance,n_base_stations,aggregated_bs_id
LTE,9.0410614013672,45.407180786133,2011,0.7811207465263644,1,482
LTE,9.0410614013672,45.407180786133,2012,0.8522083312697125,1,482
LTE,9.0410614013672,45.407180786133,2013,0.9758510713690249,1,482
LTE,9.0410614013672,45.407180786133,2014,1.1350015128610706,1,482
LTE,9.0410614013672,45.407180786133,2015,1.316847900909052,1,482
LTE,9.053532,45.412191,2016,1.3680938910370364,1,534
LTE,9.053532,45.412191,2017,1.4426004959178504,1,534
LTE,9.076622,45.407687,2018,1.302127568512824,1,535
LTE,9.0808868408203,45.400314331055,2019,1.1039344708620948,1,536
LTE,9.0808868408203,45.400314331055,2020,0.8695123221423459,1,536
LTE,9.0808868408203,45.400314331055,2021,0.6350974902997191,1,536
LTE,9.0808868408203,45.400314331055,2022,0.40070280432372796,1,536
LTE,9.0808868408203,45.400314331055,2023,0.1664133809007798,1,536
LTE,9.0808868408203,45.400314331055,2024,0.0,1,536
LTE,9.0808868408203,45.400314331055,2025,0.30282833744559207,1,536
LTE,9.0850067138672,45.404434204102,2026,0.5149180491243702,1,537
LTE,9.0850067138672,45.404434204102,2027,0.649115395758908,1,537
LTE,9.0850067138672,45.404434204102,2028,0.8291427669384948,1,537
LTE,9.1001129150391,45.393447875977,2029,0.796977877985465,1,318
LTE,9.1001129150391,45.393447875977,2030,0.7533066671262912,1,318
LTE,9.1124725341797,45.400314331055,2031,0.7568730230720861,1,452
LTE,9.1124725341797,45.400314331055,2032,0.5224836065795093,1,452
LTE,9.1124725341797,45.400314331055,2033,0.28816339466091506,1,452
LTE,9.1124725341797,45.400314331055,2034,0.0,1,452
LTE,9.1124725341797,45.400314331055,2035,0.18134540304841248,1,452
LTE,9.120173,45.402651,2036,0.3297599103917805,1,538
LTE,9.1220855712891,45.400314331055,2037,0.0,1,483
AGGREGATED,9.123951338541666,45.40003545703133,2038,0.0,3,539
AGGREGATED,9.127010025669644,45.39977795173,2039,0.0,7,540
LTE,9.130349,45.398869,2040,0.1527601055580325,1,541
AGGREGATED,9.1327618041992,45.3990520200195,2041,0.0,2,542
LTE,9.133825,45.399163,2042,0.1918279033960288,1,543
LTE,9.1426849365234,45.400314331055,2043,0.30284759277498696,1,544
LTE,9.1426849365234,45.400314331055,2044,0.0,1,544
AGGREGATED,9.1448648183594,45.39984295703133,2045,0.0,6,545
AGGREGATED,9.1495513916016,45.400314331055,2046,0.0,2,546
LTE,9.1495513916016,45.400314331055,2047,0.10058479839067368,1,546
LTE,9.1564178466797,45.40168762207,2048,0.264433174294259,1,547
LTE,9.1564178466797,45.40168762207,2049,0.17345562352002647,1,547
LTE,9.157354,45.398567,2050,0.26141804207022606,1,495
LTE,9.157354,45.398567,2051,0.4623271655614183,1,495
LTE,9.1728973388672,45.397567749023,2052,0.6212951206492119,1,496
LTE,9.1742706298828,45.400314331055,2053,0.42468321671602316,1,548
LTE,9.1742706298828,45.400314331055,2054,0.1908667407631733,1,548
AGGREGATED,9.1742706298828,45.399627685547,2055,0.0,2,549
LTE,9.1742706298828,45.400314331055,2056,0.2798709688982357,1,548
LTE,9.1742706298828,45.400314331055,2057,0.5139562976289307,1,548
LTE,9.1852569580078,45.394821166992,2058,0.5987022044915876,1,464
LTE,9.192537,45.402466,2059,0.5153937477116908,1,550
LTE,9.192537,45.402466,2060,0.33586116024216045,1,550
LTE,9.192537,45.402466,2061,0.26436906652205117,1,550
LTE,9.197882,45.397701,2062,0.30938130217049176,1,498
LTE,9.197882,45.397701,2063,0.2763512335410639,1,498
LTE,9.20211,45.398537,2064,0.17302923552221255,1,523
LTE,9.2044830322266,45.398941040039,2065,0.0,1,524
LTE,9.208878,45.402512,2066,0.2823868339237239,1,551
LTE,9.208878,45.402512,2067,0.31331967254669646,1,551
LTE,9.2154693603516,45.403060913086,2068,0.3559314432863362,1,552
LTE,9.2154693603516,45.403060913086,2069,0.3517752250126394,1,552
LTE,9.2182159423828,45.396194458008,2070,0.4480421056083698,1,471
LTE,9.2182159423828,45.396194458008,2071,0.5622459841183423,1,471
LTE,9.228438,45.393965,2072,0.7041256602936165,1,439
LTE,9.228438,45.393965,2073,0.6756120890227898,1,439
LTE,9.2319488525391,45.405807495117,2074,0.6428213827433593,1,553
LTE,9.2319488525391,45.405807495117,2075,0.6833455796361695,1,553
LTE,9.244423,45.400543,2076,0.5129005579807954,1,502
LTE,9.244423,45.400543,2077,0.2814504975931903,1,502
LTE,9.244423,45.400543,2078,0.0,1,502
LTE,9.244423,45.400543,2079,0.20311791985778463,1,502
LTE,9.249998,45.401685,2080,0.18876295702743817,1,554
LTE,9.249998,45.401685,2081,0.29588488981381433,1,554
LTE,9.257521,45.397864,2082,0.2662451906795084,1,525
LTE,9.260806,45.40144,2083,0.22037465494628566,1,555
LTE,9.260806,45.40144,2084,0.18588900753558488,1,555
LTE,9.264975,45.400959,2085,0.11174648424075721,1,556
LTE,9.267582,45.401066,2086,0.12715838444964098,1,557
LTE,9.267582,45.401066,2087,0.2894842316423772,1,557
LTE,9.274868,45.399955,2088,0.0,1,558
AGGREGATED,9.2773425,45.400528,2089,0.0,2,559
AGGREGATED,9.279937,45.398836,2090,0.0,2,560
LTE,9.283028,45.400925,2091,0.11291804427627664,1,561
LTE,9.283028,45.400925,2092,0.25400825772595675,1,561
LTE,9.2910003662109,45.40168762207,2093,0.25596282854684743,1,562
LTE,9.2910003662109,45.40168762207,2094,0.21313408082174548,1,562
LTE,9.294746,45.398567,2095,0.1469638686392477,1,533
LTE,9.294746,45.398567,2096,0.2891886431141949,1,533
LTE,9.3019866943359,45.397567749023,2097,0.2679856777342823,1,512
LTE,9.3019866943359,45.397567749023,2098,0.29735420556709685,1,512
LTE,9.3019866943359,45.397567749023,2099,0.46361409862857184,1,512
LTE,9.3019866943359,45.397567749023,2100,0.6718420981403934,1,512
LTE,9.0149688720703,45.404434204102,2101,0.28930456882343164,1,363
LTE,9.0149688720703,45.404434204102,2102,0.23591967741119238,1,363
LTE,9.0149688720703,45.404434204102,2103,0.37085830788722896,1,363
LTE,9.0190887451172,45.405807495117,2104,0.4330241374811868,1,513
LTE,9.0259552001953,45.407180786133,2105,0.5431632543972251,1,563
LTE,9.032993,45.404606,2106,0.4810533611539542,1,481
LTE,9.032993,45.404606,2107,0.3052935619463564,1,481
LTE,9.032993,45.404606,2108,0.25477990969017233,1,481
LTE,9.032993,45.404606,2109,0.38280316326691466,1,481
LTE,9.0410614013672,45.407180786133,2110,0.5449618421556902,1,482
LTE,9.0410614013672,45.407180786133,2111,0.5506138371511088,1,482
LTE,9.0410614013672,45.407180786133,2112,0.6475218964089221,1,482
LTE,9.0410614013672,45.407180786133,2113,0.8033121614413933,1,482
LTE,9.0410614013672,45.407180786133,2114,0.9905821811212963,1,482
LTE,9.053532,45.412191,2115,1.09675043538716,1,534
LTE,9.053532,45.412191,2116,1.141209638626337,1,534
LTE,9.062175,45.413361,2117,1.2282127473501279,1,564
LTE,9.076622,45.407687,2118,1.166673745653581,1,535
LTE,9.076622,45.407687,2119,0.9721520746012968,1,535
LTE,9.076622,45.407687,2120,0.7993425273945425,1,535
LTE,9.076622,45.407687,2121,0.6653826560574407,1,535
LTE,9.0808868408203,45.400314331055,2122,0.4600567634356163,1,536
LTE,9.0808868408203,45.400314331055,2123,0.2806816947070284,1,536
LTE,9.0808868408203,45.400314331055,2124,0.23628142212506636,1,536
LTE,9.0850067138672,45.404434204102,2125,0.2329692251310719,1,537
LTE,9.0850067138672,45.404434204102,2126,0.31712352668843624,1,537
LTE,9.0850067138672,45.404434204102,2127,0.5067313946946767,1,537
LTE,9.0850067138672,45.404434204102,2128,0.7231201643122754,1,537
LTE,9.1042327880859,45.407180786133,2129,0.7930386537493443,1,565
LTE,9.1042327880859,45.407180786133,2130,0.6413295608389077,1,565
LTE,9.1042327880859,45.407180786133,2131,0.5510114342753517,1,565
LTE,9.1042327880859,45.407180786133,2132,0.5530282785012972,1,565
LTE,9.1124725341797,45.400314331055,2133,0.36432015122851524,1,452
LTE,9.1124725341797,45.400314331055,2134,0.2295514350674417,1,452
LTE,9.1165924072266,45.404434204102,2135,0.27385297213190535,1,566
LTE,9.119705,45.403061,2136,0.17041973154099727,1,567
AGGREGATED,9.121104035034175,45.40243798913575,2137,0.0,8,568
AGGREGATED,9.124374389648432,45.402145385741996,2138,0.0,3,569
LTE,9.1248321533203,45.40168762207,2139,0.1687303331637859,1,570
AGGREGATED,9.1305975,45.402085,2140,0.0,2,571
AGGREGATED,9.1330045,45.4022985,2141,0.0,2,572
LTE,9.134171,45.402237,2142,0.12839481554839116,1,573
LTE,9.139764,45.40349,2143,0.15229584168086122,1,574
LTE,9.1426849365234,45.40168762207,2144,0.0,1,575
AGGREGATED,9.1451914091797,45.40180437402333,2145,0.0,6,576
AGGREGATED,9.147183539713533,45.40223917838534,2146,0.0,3,577
AGGREGATED,9.151611328125,45.403060913086,2147,0.0,2,578
LTE,9.1522979736328,45.403060913086,2148,0.1482013579403673,1,579
LTE,9.1564178466797,45.40168762207,2149,0.0,1,547
LTE,9.1564178466797,45.40168762207,2150,0.2744322656283984,1,547
LTE,9.157791,45.404434,2151,0.4621945457831379,1,580
LTE,9.1742706298828,45.403060913086,2152,0.664189922670392,1,581
LTE,9.1742706298828,45.403060913086,2153,0.43314634543758274,1,581
LTE,9.1742706298828,45.403060913086,2154,0.20976089581694296,1,581
LTE,9.1742706298828,45.403060913086,2155,0.0,1,581
LTE,9.174513,45.403121,2156,0.2784963378002923,1,582
LTE,9.174513,45.403121,2157,0.5048048725215432,1,582
LTE,9.192537,45.402466,2158,0.6781797873321374,1,550
LTE,9.192537,45.402466,2159,0.4440516553378425,1,550
LTE,9.192537,45.402466,2160,0.2105995930861604,1,550
LTE,9.192537,45.402466,2161,0.0,1,550
LTE,9.192537,45.402466,2162,0.2616132863567174,1,550
LTE,9.204714,45.401782,2163,0.45861962613120316,1,583
LTE,9.204714,45.401782,2164,0.2265724456724728,1,583
LTE,9.204714,45.401782,2165,0.0,1,583
LTE,9.208878,45.402512,2166,0.0,1,551
LTE,9.208878,45.402512,2167,0.16064808140842796,1,551
LTE,9.2154693603516,45.403060913086,2168,0.15803485876999257,1,552
LTE,9.2154693603516,45.403060913086,2169,0.1484307419477462,1,552
LTE,9.2154693603516,45.403060913086,2170,0.359171830748367,1,552
LTE,9.2154693603516,45.403060913086,2171,0.5881268066834391,1,552
LTE,9.2319488525391,45.405807495117,2172,0.6232318083964207,1,553
LTE,9.2319488525391,45.405807495117,2173,0.47151423698501854,1,553
LTE,9.2319488525391,45.405807495117,2174,0.4076143534507171,1,553
LTE,9.2319488525391,45.405807495117,2175,0.46892345796676843,1,553
LTE,9.244423,45.400543,2176,0.5385322480689785,1,502
LTE,9.244423,45.400543,2177,0.32582545266610613,1,502
LTE,9.244423,45.400543,2178,0.17950861276796912,1,502
LTE,9.249998,45.401685,2179,0.24538032365674475,1,554
LTE,9.249998,45.401685,2180,0.0,1,554
LTE,9.249998,45.401685,2181,0.23264556689273164,1,554
LTE,9.259206,45.402496,2182,0.26031487393995656,1,584
LTE,9.259206,45.402496,2183,0.0,1,584
AGGREGATED,9.261282750000001,45.40222175,2184,0.0,4,585
LTE,9.264975,45.400959,2185,0.0,1,556
AGGREGATED,9.267504,45.401949,2186,0.0,2,586
LTE,9.2717742919922,45.403060913086,2187,0.12951577651028723,1,587
LTE,9.275628,45.402691,2188,0.0,1,588
AGGREGATED,9.276772999999999,45.401264,2189,0.0,2,589
LTE,9.2813873291016,45.40168762207,2190,0.0,1,590
LTE,9.283028,45.400925,2191,0.0,1,561
LTE,9.283028,45.400925,2192,0.2584933525581857,1,561
LTE,9.2910003662109,45.40168762207,2193,0.16395394022499266,1,562
LTE,9.2910003662109,45.40168762207,2194,0.0,1,562
LTE,9.2923736572266,45.403060913086,2195,0.23386194891083067,1,591
LTE,9.2923736572266,45.403060913086,2196,0.4521281817955736,1,591
LTE,9.30424,45.404751,2197,0.4004470908659649,1,592
LTE,9.30424,45.404751,2198,0.3096608562016088,1,592
LTE,9.30424,45.404751,2199,0.3759483268696354,1,592
LTE,9.30424,45.404751,2200,0.5447014992247955,1,592
LTE,9.0149688720703,45.404434204102,2201,0.17713343984671812,1,363
LTE,9.0149688720703,45.404434204102,2202,0.0,1,363
LTE,9.0190887451172,45.405807495117,2203,0.14938067368397054,1,513
LTE,9.021348,45.406704,2204,0.2477433811220056,1,593
LTE,9.0259552001953,45.407180786133,2205,0.3145359386883035,1,563
LTE,9.0259552001953,45.407180786133,2206,0.3293365873792598,1,563
LTE,9.032993,45.404606,2207,0.17804235788866424,1,481
LTE,9.032993,45.404606,2208,0.0,1,481
LTE,9.032993,45.404606,2209,0.29160343980719944,1,481
LTE,9.0410614013672,45.407180786133,2210,0.31726682204430784,1,482
LTE,9.0410614013672,45.407180786133,2211,0.32687926312197213,1,482
LTE,9.0410614013672,45.407180786133,2212,0.4721849728738406,1,482
LTE,9.0410614013672,45.407180786133,2213,0.6700626967148378,1,482
LTE,9.050114,45.411819,2214,0.825758716173217,1,594
LTE,9.053532,45.412191,2215,0.8626639714565197,1,534
LTE,9.053532,45.412191,2216,0.9185241081083972,1,534
LTE,9.062175,45.413361,2217,0.9941854744102423,1,564
LTE,9.062175,45.413361,2218,0.9957195497648073,1,564
LTE,9.076622,45.407687,2219,0.8493049987233565,1,535
LTE,9.076622,45.407687,2220,0.6443502350254943,1,535
LTE,9.076622,45.407687,2221,0.46794466777852606,1,535
LTE,9.076622,45.407687,2222,0.36424432840255766,1,535
LTE,9.076622,45.407687,2223,0.39533829885573774,1,535
LTE,9.0850067138672,45.404434204102,2224,0.25293339913829427,1,537
LTE,9.0850067138672,45.404434204102,2225,0.0,1,537
LTE,9.0850067138672,45.404434204102,2226,0.2159685051939647,1,537
LTE,9.0850067138672,45.404434204102,2227,0.45038976624270904,1,537
LTE,9.0850067138672,45.404434204102,2228,0.6848183243991839,1,537
LTE,9.1042327880859,45.407180786133,2229,0.656114185161854,1,565
LTE,9.1042327880859,45.407180786133,2230,0.4613873271165268,1,565
LTE,9.1042327880859,45.407180786133,2231,0.3243260124641568,1,565
LTE,9.1042327880859,45.407180786133,2232,0.32773937720480883,1,565
LTE,9.111934,45.407375,2233,0.40815130641373626,1,595
LTE,9.1152191162109,45.405807495117,2234,0.3076102814419048,1,596
LTE,9.1165924072266,45.404434204102,2235,0.0,1,566
AGGREGATED,9.118255000000001,45.403965,2236,0.0,2,597
LTE,9.121294,45.403197,2237,0.0,1,598
LTE,9.123431,45.405655,2238,0.1398306207836378,1,599
LTE,9.128001,45.404505,2239,0.0,1,600
LTE,9.13084,45.40349,2240,0.0,1,601
LTE,9.133913,45.40328,2241,0.0,1,602
LTE,9.137192,45.404238,2242,0.0,1,603
LTE,9.139764,45.40349,2243,0.0,1,574
LTE,9.139764,45.40349,2244,0.19028753310338786,1,574
AGGREGATED,9.146083839518234,45.403959068034,2245,0.0,3,604
AGGREGATED,9.147501202392576,45.40419580102551,2246,0.0,4,605
LTE,9.1522979736328,45.404434204102,2247,0.0,1,606
AGGREGATED,9.153642,45.404387,2248,0.0,2,607
AGGREGATED,9.156951666666666,45.40410166666667,2249,0.0,3,608
LTE,9.157791,45.404434,2250,0.16016629663687684,1,580
LTE,9.157791,45.404434,2251,0.39453966707374544,1,580
LTE,9.166794,45.408249,2252,0.4373761093202721,1,609
LTE,9.173794,45.404863,2253,0.38990702713550635,1,610
LTE,9.173794,45.404863,2254,0.16143227053654025,1,610
AGGREGATED,9.174486749999998,45.40397725,2255,0.0,4,611
LTE,9.175369,45.404793,2256,0.2003649931478034,1,612
LTE,9.175369,45.404793,2257,0.4315891264440676,1,612
LTE,9.175369,45.404793,2258,0.6650627500073946,1,612
LTE,9.192537,45.402466,2259,0.4892656237277376,1,550
LTE,9.192537,45.402466,2260,0.29419291174183576,1,550
LTE,9.192537,45.402466,2261,0.20888821613433983,1,550
LTE,9.192537,45.402466,2262,0.3326188132480663,1,550
LTE,9.204714,45.401782,2263,0.5359126844348808,1,583
LTE,9.204714,45.401782,2264,0.3580554537203975,1,583
LTE,9.204714,45.401782,2265,0.2812847826424601,1,583
LTE,9.208878,45.402512,2266,0.21370774075609422,1,551
LTE,9.2127227783203,45.405807495117,2267,0.22059734930143474,1,613
LTE,9.2154693603516,45.403060913086,2268,0.0,1,552
LTE,9.2154693603516,45.403060913086,2269,0.17596936032708282,1,552
LTE,9.2154693603516,45.403060913086,2270,0.37139727368442865,1,552
LTE,9.224396,45.409241,2271,0.5643865052732745,1,614
LTE,9.2319488525391,45.405807495117,2272,0.5019957327834902,1,553
LTE,9.2319488525391,45.405807495117,2273,0.2930963520797727,1,553
LTE,9.2319488525391,45.405807495117,2274,0.17241572853493953,1,553
LTE,9.2319488525391,45.405807495117,2275,0.28890278177638523,1,553
LTE,9.2319488525391,45.405807495117,2276,0.4971099865049709,1,553
LTE,9.244423,45.400543,2277,0.49371800977471625,1,502
LTE,9.244423,45.400543,2278,0.4120878301177442,1,502
LTE,9.249998,45.401685,2279,0.3707283520260251,1,554
LTE,9.249998,45.401685,2280,0.2818431868259735,1,554
LTE,9.249998,45.401685,2281,0.3624188273700999,1,554
LTE,9.259206,45.402496,2282,0.31858537051135194,1,584
LTE,9.260788,45.403677,2283,0.15591702409748176,1,615
AGGREGATED,9.261708196072044,45.40382867003044,2284,0.0,9,616
LTE,9.2635345458984,45.404434204102,2285,0.11316685482552874,1,617
LTE,9.266968,45.40535,2286,0.15088610525631024,1,618
AGGREGATED,9.2710876464844,45.403747558594006,2287,0.0,2,619
LTE,9.273148,45.403257,2288,0.0,1,620
LTE,9.275628,45.402691,2289,0.19297884735942625,1,588
LTE,9.2813873291016,45.403060913086,2290,0.0,1,621
LTE,9.2813873291016,45.403060913086,2291,0.17166898205788333,1,621
LTE,9.2868804931641,45.404434204102,2292,0.0,1,622
LTE,9.2882537841797,45.404434204102,2293,0.0,1,623
LTE,9.2923736572266,45.403060913086,2294,0.0,1,591
LTE,9.2923736572266,45.403060913086,2295,0.23383946538733705,1,591
LTE,9.2923736572266,45.403060913086,2296,0.4521135512847966,1,591
LTE,9.30424,45.404751,2297,0.2651921583528873,1,592
LTE,9.30424,45.404751,2298,0.0,1,592
LTE,9.30424,45.404751,2299,0.22649647354295518,1,592
LTE,9.30424,45.404751,2300,0.4545991860218974,1,592
LTE,9.0149688720703,45.404434204102,2301,0.29950576691414454,1,363
LTE,9.0149688720703,45.404434204102,2302,0.24832320412733067,1,363
LTE,9.0190887451172,45.405807495117,2303,0.0,1,513
LTE,9.021348,45.406704,2304,0.0,1,593
LTE,9.0259552001953,45.407180786133,2305,0.0,1,563
LTE,9.0259552001953,45.407180786133,2306,0.15171439617188745,1,563
LTE,9.0300750732422,45.407180786133,2307,0.0,1,624
LTE,9.032993,45.404606,2308,0.22923870712408806,1,481
LTE,9.0410614013672,45.407180786133,2309,0.3445384195445781,1,482
LTE,9.0410614013672,45.407180786133,2310,0.0,1,482
LTE,9.0410614013672,45.407180786133,2311,0.14550897627855988,1,482
LTE,9.0410614013672,45.407180786133,2312,0.3705145655095882,1,482
LTE,9.050114,45.411819,2313,0.5904629377066402,1,594
LTE,9.050114,45.411819,2314,0.5944689250580695,1,594
LTE,9.053532,45.412191,2315,0.6294165316827041,1,534
LTE,9.053532,45.412191,2316,0.7040327157765003,1,534
LTE,9.062175,45.413361,2317,0.7608885619273179,1,564
LTE,9.062175,45.413361,2318,0.7628915473933352,1,564
LTE,9.076622,45.407687,2319,0.7798760247270086,1,535
LTE,9.076622,45.407687,2320,0.5496128450940161,1,535
LTE,9.076622,45.407687,2321,0.3253592574645608,1,535
LTE,9.076622,45.407687,2322,0.13985601332541986,1,535
LTE,9.076622,45.407687,2323,0.2077918255837273,1,535
LTE,9.0850067138672,45.404434204102,2324,0.3474192262700921,1,537
LTE,9.0850067138672,45.404434204102,2325,0.23890285681512574,1,537
LTE,9.0850067138672,45.404434204102,2326,0.32150531257776516,1,537
LTE,9.0850067138672,45.404434204102,2327,0.5094834433474896,1,537
LTE,9.098969,45.411248,2328,0.6592415892284551,1,625
LTE,9.098969,45.411248,2329,0.5477249464213056,1,625
LTE,9.1042327880859,45.407180786133,2330,0.35369639130233627,1,565
LTE,9.1042327880859,45.407180786133,2331,0.0,1,565
LTE,9.1042327880859,45.407180786133,2332,0.14012181555747397,1,565
LTE,9.1097259521484,45.408554077148,2333,0.2337059269299749,1,626
AGGREGATED,9.112475133544926,45.40725869653325,2334,0.0,4,627
AGGREGATED,9.114434558105451,45.406385247558504,2335,0.0,2,628
LTE,9.117794,45.406408,2336,0.0,1,629
LTE,9.123431,45.405655,2337,0.2273334909421663,1,599
LTE,9.123431,45.405655,2338,0.0,1,599
AGGREGATED,9.127013000000002,45.4061575,2339,0.0,2,630
LTE,9.129493,45.406502,2340,0.0,1,631
LTE,9.1316986083984,45.405807495117,2341,0.0,1,632
LTE,9.135475,45.408726,2342,0.24601032823066596,1,633
LTE,9.137192,45.404238,2343,0.2843744602071703,1,603
LTE,9.1454315185547,45.404434204102,2344,0.3645032622154862,1,634
LTE,9.1468048095703,45.407180786133,2345,0.17080154026209907,1,635
AGGREGATED,9.147987763916012,45.4060357839355,2346,0.0,8,636
LTE,9.152075,45.405659,2347,0.0,1,637
LTE,9.152075,45.405659,2348,0.16687462061215713,1,637
LTE,9.1577911376953,45.405807495117,2349,0.0,1,638
LTE,9.1577911376953,45.405807495117,2350,0.17783287962899827,1,638
LTE,9.163088,45.408947,2351,0.2736354838678643,1,639
LTE,9.166794,45.408249,2352,0.20919181882228421,1,609
LTE,9.166794,45.408249,2353,0.25390751557449054,1,609
LTE,9.173794,45.404863,2354,0.23472158244174487,1,610
LTE,9.175369,45.404793,2355,0.19107096763753734,1,612
LTE,9.175369,45.404793,2356,0.2696539955819528,1,612
LTE,9.1797637939453,45.409927368164,2357,0.39455837211429695,1,640
LTE,9.1797637939453,45.409927368164,2358,0.5014462547782059,1,640
LTE,9.192537,45.402466,2359,0.6262807082894253,1,550
LTE,9.192537,45.402466,2360,0.48927950869182363,1,550
LTE,9.192537,45.402466,2361,0.4432578339698349,1,550
LTE,9.192537,45.402466,2362,0.5132998213756056,1,550
LTE,9.192537,45.402466,2363,0.6636203783661977,1,550
LTE,9.208097,45.407614,2364,0.5022586899994732,1,641
LTE,9.208097,45.407614,2365,0.28307529824218003,1,641
LTE,9.208097,45.407614,2366,0.13384899650578694,1,641
LTE,9.2099761962891,45.407180786133,2367,0.0,1,642
LTE,9.2127227783203,45.405807495117,2368,0.0,1,613
LTE,9.215712,45.40912,2369,0.3162127282476666,1,643
LTE,9.215712,45.40912,2370,0.44601254786185834,1,643
LTE,9.224396,45.409241,2371,0.3375608693502859,1,614
LTE,9.224396,45.409241,2372,0.33895786205083733,1,614
LTE,9.2319488525391,45.405807495117,2373,0.2452197929520691,1,553
LTE,9.2319488525391,45.405807495117,2374,0.0,1,553
LTE,9.232298,45.407407,2375,0.23518399427922804,1,644
LTE,9.232298,45.407407,2376,0.45433977387370583,1,644
LTE,9.2429351806641,45.408554077148,2377,0.2905938480893794,1,645
LTE,9.2429351806641,45.408554077148,2378,0.25735236209881696,1,645
LTE,9.2429351806641,45.408554077148,2379,0.39740595512245686,1,645
LTE,9.254254,45.40773,2380,0.3711374235887704,1,646
LTE,9.254254,45.40773,2381,0.18670450839010336,1,646
LTE,9.254254,45.40773,2382,0.20467020257474577,1,646
LTE,9.259758,45.406151,2383,0.0,1,647
LTE,9.263534,45.405121,2384,0.0,1,648
AGGREGATED,9.26441741845705,45.406232747558505,2385,0.0,2,649
LTE,9.266968,45.40535,2386,0.0,1,618
AGGREGATED,9.271765,45.4063615,2387,0.0,2,650
LTE,9.2745208740234,45.407180786133,2388,0.10941923926856419,1,651
LTE,9.2745208740234,45.407180786133,2389,0.21567542316777585,1,651
LTE,9.2813873291016,45.403060913086,2390,0.3731695958728697,1,621
LTE,9.2868804931641,45.404434204102,2391,0.3666314712171874,1,622
LTE,9.2868804931641,45.404434204102,2392,0.21403494382313326,1,622
LTE,9.289362,45.406541,2393,0.0,1,652
LTE,9.289362,45.406541,2394,0.20690744417840679,1,652
LTE,9.291057,45.408087,2395,0.3694927833347765,1,653
LTE,9.3019866943359,45.407180786133,2396,0.3304071855825085,1,654
LTE,9.3019866943359,45.407180786133,2397,0.13317560531211844,1,654
LTE,9.30424,45.404751,2398,0.16269361026263837,1,592
LTE,9.30424,45.404751,2399,0.26816217696918276,1,592
LTE,9.308414,45.408814,2400,0.3170472125293128,1,655
LTE,9.018955,45.407974,2401,0.4951504414148336,1,656
LTE,9.018955,45.407974,2402,0.266963585914881,1,656
LTE,9.018955,45.407974,2403,0.0,1,656
LTE,9.021348,45.406704,2404,0.22608481662282384,1,593
LTE,9.0259552001953,45.407180786133,2405,0.19670008555282226,1,563
LTE,9.03035,45.408554,2406,0.2063053658208365,1,657
LTE,9.03035,45.408554,2407,0.0,1,657
LTE,9.03035,45.408554,2408,0.26401733599605515,1,657
LTE,9.0410614013672,45.407180786133,2409,0.3790494351796392,1,482
LTE,9.0410614013672,45.407180786133,2410,0.1998820566071946,1,482
LTE,9.0410614013672,45.407180786133,2411,0.21481131895344027,1,482
LTE,9.0410614013672,45.407180786133,2412,0.4028047502244171,1,482
LTE,9.050114,45.411819,2413,0.36167815275213655,1,594
LTE,9.050114,45.411819,2414,0.36818128120426014,1,594
LTE,9.053532,45.412191,2415,0.39848403001249827,1,534
LTE,9.053532,45.412191,2416,0.5082183575425934,1,534
LTE,9.062175,45.413361,2417,0.5292885486280835,1,564
LTE,9.062175,45.413361,2418,0.5321634327711534,1,564
LTE,9.062175,45.413361,2419,0.629417326681355,1,564
LTE,9.076622,45.407687,2420,0.5473659790113399,1,535
LTE,9.076622,45.407687,2421,0.3215482210534807,1,535
LTE,9.076622,45.407687,2422,0.0,1,535
LTE,9.076622,45.407687,2423,0.20176889046964935,1,535
LTE,9.076622,45.407687,2424,0.41742585699492957,1,535
LTE,9.0850067138672,45.404434204102,2425,0.4737580876398945,1,537
LTE,9.0850067138672,45.404434204102,2426,0.5203239568317849,1,537
LTE,9.095128,45.413596,2427,0.6426580476223135,1,658
LTE,9.098969,45.411248,2428,0.49494037963365745,1,625
LTE,9.098969,45.411248,2429,0.33221722116348046,1,625
LTE,9.1001129150391,45.41130065918,2430,0.29252401077918183,1,659
LTE,9.1042327880859,45.409927368164,2431,0.1786996035926742,1,660
LTE,9.105429,45.409927,2432,0.1422491015013828,1,661
AGGREGATED,9.109533301432267,45.408634051431996,2433,0.0,3,662
AGGREGATED,9.11210235546876,45.4082506308592,2434,0.0,5,663
LTE,9.113205,45.408646,2435,0.1250828629107672,1,664
LTE,9.117794,45.406408,2436,0.25068624728645017,1,629
LTE,9.1207122802734,45.409927368164,2437,0.1412215992307093,1,665
LTE,9.125594,45.407426,2438,0.0,1,666
LTE,9.125594,45.407426,2439,0.16661067230921042,1,666
AGGREGATED,9.130717,45.4083075,2440,0.0,2,667
LTE,9.1316986083984,45.408554077148,2441,0.0,1,668
LTE,9.135475,45.408726,2442,0.0,1,633
LTE,9.135475,45.408726,2443,0.26221159572582914,1,633
LTE,9.144844,45.409928,2444,0.27541143234585125,1,669
LTE,9.144844,45.409928,2445,0.1441791441647451,1,669
AGGREGATED,9.14886474609375,45.408554077148,2446,0.0,2,670
AGGREGATED,9.14998,45.409326,2447,0.0,2,671
LTE,9.152529,45.410446,2448,0.22766131072423124,1,672
LTE,9.158184,45.409731,2449,0.16195305284142958,1,673
AGGREGATED,9.15956,45.408311,2450,0.0,2,674
LTE,9.163088,45.408947,2451,0.0,1,639
AGGREGATED,9.165998,45.408818499999995,2452,0.0,2,675
